-0.958886,-0.129066,-0.252746,-0.087758
-0.074324,0.973724,-0.215260,-0.084629
0.273888,-0.187625,-0.943283,0.573293
0.000000,0.000000,0.000000,1.000000

-0.958886,-0.129066,-0.252746,-0.087757
-0.074324,0.973724,-0.215260,-0.084628
0.273888,-0.187625,-0.943283,0.573285
0.000000,0.000000,0.000000,1.000000

-0.958886,-0.129066,-0.252746,-0.087755
-0.074324,0.973724,-0.215260,-0.084626
0.273888,-0.187625,-0.943283,0.573259
0.000000,0.000000,0.000000,1.000000

-0.958886,-0.129066,-0.252746,-0.087752
-0.074324,0.973724,-0.215260,-0.084623
0.273888,-0.187625,-0.943283,0.573218
0.000000,0.000000,0.000000,1.000000

-0.958886,-0.129066,-0.252746,-0.087747
-0.074324,0.973724,-0.215260,-0.084618
0.273888,-0.187625,-0.943283,0.573159
0.000000,0.000000,0.000000,1.000000

-0.958886,-0.129066,-0.252746,-0.087741
-0.074324,0.973724,-0.215260,-0.084612
0.273888,-0.187625,-0.943283,0.573084
0.000000,0.000000,0.000000,1.000000

-0.958886,-0.129066,-0.252746,-0.087733
-0.074324,0.973724,-0.215260,-0.084605
0.273888,-0.187625,-0.943283,0.572993
0.000000,0.000000,0.000000,1.000000

-0.958886,-0.129066,-0.252746,-0.087724
-0.074324,0.973724,-0.215260,-0.084596
0.273888,-0.187625,-0.943283,0.572886
0.000000,0.000000,0.000000,1.000000

-0.958886,-0.129066,-0.252746,-0.087714
-0.074324,0.973724,-0.215260,-0.084586
0.273888,-0.187625,-0.943283,0.572763
0.000000,0.000000,0.000000,1.000000

-0.958886,-0.129066,-0.252746,-0.087702
-0.074324,0.973724,-0.215260,-0.084575
0.273888,-0.187625,-0.943283,0.572624
0.000000,0.000000,0.000000,1.000000

-0.958886,-0.129066,-0.252746,-0.087688
-0.074324,0.973724,-0.215260,-0.084562
0.273888,-0.187625,-0.943283,0.572469
0.000000,0.000000,0.000000,1.000000

-0.958886,-0.129066,-0.252746,-0.087673
-0.074324,0.973724,-0.215260,-0.084548
0.273888,-0.187625,-0.943283,0.572299
0.000000,0.000000,0.000000,1.000000

-0.958886,-0.129066,-0.252746,-0.087657
-0.074324,0.973724,-0.215260,-0.084533
0.273888,-0.187625,-0.943283,0.572113
0.000000,0.000000,0.000000,1.000000

-0.958886,-0.129066,-0.252746,-0.087639
-0.074324,0.973724,-0.215260,-0.084517
0.273888,-0.187625,-0.943283,0.571912
0.000000,0.000000,0.000000,1.000000

-0.958886,-0.129066,-0.252746,-0.087619
-0.074324,0.973724,-0.215260,-0.084499
0.273888,-0.187625,-0.943283,0.571695
0.000000,0.000000,0.000000,1.000000

-0.958886,-0.129066,-0.252746,-0.087598
-0.074324,0.973724,-0.215260,-0.084480
0.273888,-0.187625,-0.943283,0.571464
0.000000,0.000000,0.000000,1.000000

-0.958886,-0.129066,-0.252746,-0.087575
-0.074324,0.973724,-0.215260,-0.084460
0.273888,-0.187625,-0.943283,0.571217
0.000000,0.000000,0.000000,1.000000

-0.958886,-0.129066,-0.252746,-0.087551
-0.074324,0.973724,-0.215260,-0.084438
0.273888,-0.187625,-0.943283,0.570956
0.000000,0.000000,0.000000,1.000000

-0.958886,-0.129066,-0.252746,-0.087524
-0.074324,0.973724,-0.215260,-0.084416
0.273888,-0.187625,-0.943283,0.570680
0.000000,0.000000,0.000000,1.000000

-0.958886,-0.129066,-0.252746,-0.087497
-0.074324,0.973724,-0.215260,-0.084392
0.273888,-0.187625,-0.943283,0.570389
0.000000,0.000000,0.000000,1.000000

-0.958886,-0.129066,-0.252746,-0.087467
-0.074324,0.973724,-0.215260,-0.084367
0.273888,-0.187625,-0.943283,0.570084
0.000000,0.000000,0.000000,1.000000

-0.958886,-0.129066,-0.252746,-0.087436
-0.074324,0.973724,-0.215260,-0.084340
0.273888,-0.187625,-0.943283,0.569765
0.000000,0.000000,0.000000,1.000000

-0.958886,-0.129066,-0.252746,-0.087403
-0.074324,0.973724,-0.215260,-0.084313
0.273888,-0.187625,-0.943283,0.569431
0.000000,0.000000,0.000000,1.000000

-0.958886,-0.129066,-0.252746,-0.087369
-0.074324,0.973724,-0.215260,-0.084284
0.273888,-0.187625,-0.943283,0.569083
0.000000,0.000000,0.000000,1.000000

-0.958886,-0.129066,-0.252746,-0.087332
-0.074324,0.973724,-0.215260,-0.084254
0.273888,-0.187625,-0.943283,0.568721
0.000000,0.000000,0.000000,1.000000

-0.958886,-0.129066,-0.252746,-0.087294
-0.074324,0.973724,-0.215260,-0.084223
0.273888,-0.187625,-0.943283,0.568346
0.000000,0.000000,0.000000,1.000000

-0.958886,-0.129066,-0.252746,-0.087255
-0.074324,0.973724,-0.215260,-0.084191
0.273888,-0.187625,-0.943283,0.567957
0.000000,0.000000,0.000000,1.000000

-0.958886,-0.129066,-0.252746,-0.087213
-0.074324,0.973724,-0.215260,-0.084157
0.273888,-0.187625,-0.943283,0.567554
0.000000,0.000000,0.000000,1.000000

-0.958886,-0.129066,-0.252746,-0.087169
-0.074324,0.973724,-0.215260,-0.084122
0.273888,-0.187625,-0.943283,0.567138
0.000000,0.000000,0.000000,1.000000

-0.958886,-0.129066,-0.252746,-0.087124
-0.074324,0.973724,-0.215260,-0.084087
0.273888,-0.187625,-0.943283,0.566708
0.000000,0.000000,0.000000,1.000000

-0.958886,-0.129066,-0.252746,-0.087077
-0.074324,0.973724,-0.215260,-0.084050
0.273888,-0.187625,-0.943283,0.566266
0.000000,0.000000,0.000000,1.000000

-0.958886,-0.129066,-0.252746,-0.087028
-0.074324,0.973724,-0.215260,-0.084012
0.273888,-0.187625,-0.943283,0.565810
0.000000,0.000000,0.000000,1.000000

-0.958886,-0.129066,-0.252746,-0.086977
-0.074324,0.973724,-0.215260,-0.083972
0.273888,-0.187625,-0.943283,0.565341
0.000000,0.000000,0.000000,1.000000

-0.958886,-0.129066,-0.252746,-0.086924
-0.074324,0.973724,-0.215260,-0.083932
0.273888,-0.187625,-0.943283,0.564860
0.000000,0.000000,0.000000,1.000000

-0.958886,-0.129066,-0.252746,-0.086869
-0.074324,0.973724,-0.215260,-0.083891
0.273888,-0.187625,-0.943283,0.564366
0.000000,0.000000,0.000000,1.000000

-0.958886,-0.129066,-0.252746,-0.086813
-0.074324,0.973724,-0.215260,-0.083848
0.273888,-0.187625,-0.943283,0.563859
0.000000,0.000000,0.000000,1.000000

-0.958886,-0.129066,-0.252746,-0.086754
-0.074324,0.973724,-0.215260,-0.083804
0.273888,-0.187625,-0.943283,0.563340
0.000000,0.000000,0.000000,1.000000

-0.958886,-0.129066,-0.252746,-0.086693
-0.074324,0.973724,-0.215260,-0.083760
0.273888,-0.187625,-0.943283,0.562809
0.000000,0.000000,0.000000,1.000000

-0.958886,-0.129066,-0.252746,-0.086631
-0.074324,0.973724,-0.215260,-0.083714
0.273888,-0.187625,-0.943283,0.562265
0.000000,0.000000,0.000000,1.000000

-0.958886,-0.129066,-0.252746,-0.086566
-0.074324,0.973724,-0.215260,-0.083667
0.273888,-0.187625,-0.943283,0.561710
0.000000,0.000000,0.000000,1.000000

-0.958886,-0.129066,-0.252746,-0.086499
-0.074324,0.973724,-0.215260,-0.083619
0.273888,-0.187625,-0.943283,0.561142
0.000000,0.000000,0.000000,1.000000

-0.958886,-0.129066,-0.252746,-0.086430
-0.074324,0.973724,-0.215260,-0.083570
0.273888,-0.187625,-0.943283,0.560563
0.000000,0.000000,0.000000,1.000000

-0.958886,-0.129066,-0.252746,-0.086360
-0.074324,0.973724,-0.215260,-0.083520
0.273888,-0.187625,-0.943283,0.559973
0.000000,0.000000,0.000000,1.000000

-0.958886,-0.129066,-0.252746,-0.086287
-0.074324,0.973724,-0.215260,-0.083468
0.273888,-0.187625,-0.943283,0.559370
0.000000,0.000000,0.000000,1.000000

-0.958886,-0.129066,-0.252746,-0.086212
-0.074324,0.973724,-0.215260,-0.083416
0.273888,-0.187625,-0.943283,0.558757
0.000000,0.000000,0.000000,1.000000

-0.958886,-0.129066,-0.252746,-0.086135
-0.074324,0.973724,-0.215260,-0.083363
0.273888,-0.187625,-0.943283,0.558132
0.000000,0.000000,0.000000,1.000000

-0.958886,-0.129066,-0.252746,-0.086055
-0.074324,0.973724,-0.215260,-0.083309
0.273888,-0.187625,-0.943283,0.557496
0.000000,0.000000,0.000000,1.000000

-0.958886,-0.129066,-0.252746,-0.085974
-0.074324,0.973724,-0.215260,-0.083253
0.273888,-0.187625,-0.943283,0.556849
0.000000,0.000000,0.000000,1.000000

-0.958886,-0.129066,-0.252746,-0.085890
-0.074324,0.973724,-0.215260,-0.083197
0.273888,-0.187625,-0.943283,0.556191
0.000000,0.000000,0.000000,1.000000

-0.958886,-0.129066,-0.252746,-0.085804
-0.074324,0.973724,-0.215260,-0.083140
0.273888,-0.187625,-0.943283,0.555522
0.000000,0.000000,0.000000,1.000000

-0.958886,-0.129066,-0.252746,-0.085716
-0.074324,0.973724,-0.215260,-0.083081
0.273888,-0.187625,-0.943283,0.554843
0.000000,0.000000,0.000000,1.000000

-0.958886,-0.129066,-0.252746,-0.085626
-0.074324,0.973724,-0.215260,-0.083022
0.273888,-0.187625,-0.943283,0.554153
0.000000,0.000000,0.000000,1.000000

-0.958886,-0.129066,-0.252746,-0.085533
-0.074324,0.973724,-0.215260,-0.082962
0.273888,-0.187625,-0.943283,0.553453
0.000000,0.000000,0.000000,1.000000

-0.958886,-0.129066,-0.252746,-0.085439
-0.074324,0.973724,-0.215260,-0.082901
0.273888,-0.187625,-0.943283,0.552743
0.000000,0.000000,0.000000,1.000000

-0.958886,-0.129066,-0.252746,-0.085342
-0.074324,0.973724,-0.215260,-0.082838
0.273888,-0.187625,-0.943283,0.552023
0.000000,0.000000,0.000000,1.000000

-0.958886,-0.129066,-0.252746,-0.085242
-0.074324,0.973724,-0.215260,-0.082775
0.273888,-0.187625,-0.943283,0.551292
0.000000,0.000000,0.000000,1.000000

-0.958886,-0.129066,-0.252746,-0.085141
-0.074324,0.973724,-0.215260,-0.082711
0.273888,-0.187625,-0.943283,0.550552
0.000000,0.000000,0.000000,1.000000

-0.958886,-0.129066,-0.252746,-0.085036
-0.074324,0.973724,-0.215260,-0.082646
0.273888,-0.187625,-0.943283,0.549802
0.000000,0.000000,0.000000,1.000000

-0.958886,-0.129066,-0.252746,-0.084930
-0.074324,0.973724,-0.215260,-0.082580
0.273888,-0.187625,-0.943283,0.549043
0.000000,0.000000,0.000000,1.000000

-0.958886,-0.129066,-0.252746,-0.084821
-0.074324,0.973724,-0.215260,-0.082513
0.273888,-0.187625,-0.943283,0.548274
0.000000,0.000000,0.000000,1.000000

-0.958886,-0.129066,-0.252746,-0.084710
-0.074324,0.973724,-0.215260,-0.082445
0.273888,-0.187625,-0.943283,0.547496
0.000000,0.000000,0.000000,1.000000

-0.958886,-0.129066,-0.252746,-0.084597
-0.074324,0.973724,-0.215260,-0.082376
0.273888,-0.187625,-0.943283,0.546708
0.000000,0.000000,0.000000,1.000000

-0.958886,-0.129066,-0.252746,-0.084480
-0.074324,0.973724,-0.215260,-0.082306
0.273888,-0.187625,-0.943283,0.545912
0.000000,0.000000,0.000000,1.000000

-0.958886,-0.129066,-0.252746,-0.084362
-0.074324,0.973724,-0.215260,-0.082236
0.273888,-0.187625,-0.943283,0.545106
0.000000,0.000000,0.000000,1.000000

-0.958886,-0.129066,-0.252746,-0.084241
-0.074324,0.973724,-0.215260,-0.082164
0.273888,-0.187625,-0.943283,0.544292
0.000000,0.000000,0.000000,1.000000

-0.958886,-0.129066,-0.252746,-0.084118
-0.074324,0.973724,-0.215260,-0.082092
0.273888,-0.187625,-0.943283,0.543469
0.000000,0.000000,0.000000,1.000000

-0.958886,-0.129066,-0.252746,-0.083992
-0.074324,0.973724,-0.215260,-0.082018
0.273888,-0.187625,-0.943283,0.542638
0.000000,0.000000,0.000000,1.000000

-0.958886,-0.129066,-0.252746,-0.083863
-0.074324,0.973724,-0.215260,-0.081944
0.273888,-0.187625,-0.943283,0.541798
0.000000,0.000000,0.000000,1.000000

-0.958886,-0.129066,-0.252746,-0.083732
-0.074324,0.973724,-0.215260,-0.081869
0.273888,-0.187625,-0.943283,0.540950
0.000000,0.000000,0.000000,1.000000

-0.958886,-0.129066,-0.252746,-0.083599
-0.074324,0.973724,-0.215260,-0.081793
0.273888,-0.187625,-0.943283,0.540093
0.000000,0.000000,0.000000,1.000000

-0.958886,-0.129066,-0.252746,-0.083463
-0.074324,0.973724,-0.215260,-0.081717
0.273888,-0.187625,-0.943283,0.539229
0.000000,0.000000,0.000000,1.000000

-0.958886,-0.129066,-0.252746,-0.083324
-0.074324,0.973724,-0.215260,-0.081639
0.273888,-0.187625,-0.943283,0.538357
0.000000,0.000000,0.000000,1.000000

-0.958886,-0.129066,-0.252746,-0.083183
-0.074324,0.973724,-0.215260,-0.081561
0.273888,-0.187625,-0.943283,0.537476
0.000000,0.000000,0.000000,1.000000

-0.958886,-0.129066,-0.252746,-0.083039
-0.074324,0.973724,-0.215260,-0.081481
0.273888,-0.187625,-0.943283,0.536589
0.000000,0.000000,0.000000,1.000000

-0.958886,-0.129066,-0.252746,-0.082892
-0.074324,0.973724,-0.215260,-0.081401
0.273888,-0.187625,-0.943283,0.535693
0.000000,0.000000,0.000000,1.000000

-0.958886,-0.129066,-0.252746,-0.082743
-0.074324,0.973724,-0.215260,-0.081320
0.273888,-0.187625,-0.943283,0.534791
0.000000,0.000000,0.000000,1.000000

-0.958886,-0.129066,-0.252746,-0.082591
-0.074324,0.973724,-0.215260,-0.081239
0.273888,-0.187625,-0.943283,0.533881
0.000000,0.000000,0.000000,1.000000

-0.958886,-0.129066,-0.252746,-0.082436
-0.074324,0.973724,-0.215260,-0.081156
0.273888,-0.187625,-0.943283,0.532964
0.000000,0.000000,0.000000,1.000000

-0.958886,-0.129066,-0.252746,-0.082279
-0.074324,0.973724,-0.215260,-0.081073
0.273888,-0.187625,-0.943283,0.532040
0.000000,0.000000,0.000000,1.000000

-0.958886,-0.129066,-0.252746,-0.082119
-0.074324,0.973724,-0.215260,-0.080989
0.273888,-0.187625,-0.943283,0.531109
0.000000,0.000000,0.000000,1.000000

-0.958886,-0.129066,-0.252746,-0.081956
-0.074324,0.973724,-0.215260,-0.080904
0.273888,-0.187625,-0.943283,0.530171
0.000000,0.000000,0.000000,1.000000

-0.958886,-0.129066,-0.252746,-0.081791
-0.074324,0.973724,-0.215260,-0.080818
0.273888,-0.187625,-0.943283,0.529227
0.000000,0.000000,0.000000,1.000000

-0.958886,-0.129066,-0.252746,-0.081622
-0.074324,0.973724,-0.215260,-0.080732
0.273888,-0.187625,-0.943283,0.528276
0.000000,0.000000,0.000000,1.000000

-0.958886,-0.129066,-0.252746,-0.081451
-0.074324,0.973724,-0.215260,-0.080645
0.273888,-0.187625,-0.943283,0.527319
0.000000,0.000000,0.000000,1.000000

-0.958886,-0.129066,-0.252746,-0.081277
-0.074324,0.973724,-0.215260,-0.080557
0.273888,-0.187625,-0.943283,0.526355
0.000000,0.000000,0.000000,1.000000

-0.958886,-0.129066,-0.252746,-0.081100
-0.074324,0.973724,-0.215260,-0.080468
0.273888,-0.187625,-0.943283,0.525386
0.000000,0.000000,0.000000,1.000000

-0.958886,-0.129066,-0.252746,-0.080920
-0.074324,0.973724,-0.215260,-0.080379
0.273888,-0.187625,-0.943283,0.524410
0.000000,0.000000,0.000000,1.000000

-0.958886,-0.129066,-0.252746,-0.080738
-0.074324,0.973724,-0.215260,-0.080289
0.273888,-0.187625,-0.943283,0.523429
0.000000,0.000000,0.000000,1.000000

-0.958886,-0.129066,-0.252746,-0.080552
-0.074324,0.973724,-0.215260,-0.080198
0.273888,-0.187625,-0.943283,0.522442
0.000000,0.000000,0.000000,1.000000

-0.958886,-0.129066,-0.252746,-0.080364
-0.074324,0.973724,-0.215260,-0.080106
0.273888,-0.187625,-0.943283,0.521449
0.000000,0.000000,0.000000,1.000000

-0.958886,-0.129066,-0.252746,-0.080172
